,from,to,pval,fdr,value
443,AT5G43290,AT3G61760,0.001998001998002,0.00728744939271255,2
444,AT3G23230,AT3G61760,0.001998001998002,0.00728744939271255,2
445,AT1G62300,AT1G78410,0.000999000999000999,0.00440960313571779,2
446,mean_AT5G03740-AT1G56170,AT2G29100,0.013986013986014,0.0180826636050517,2
447,AT1G62300,AT2G29100,0.011988011988012,0.0163859808830223,2
448,AT1G29860,AT2G29100,0.00599400599400599,0.0121457489878542,2
449,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT2G29100,0.010989010989011,0.0155733836715432,2
450,AT1G62300,AT2G29110,0.003996003996004,0.0103329506314581,2
451,mean_AT5G03740-AT1G56170,AT2G29110,0.00999000999000999,0.0150175204405139,2
452,AT1G29860,AT2G29110,0.00799200799200799,0.0138808559861191,2
453,AT1G62300,AT5G12420,0.001998001998002,0.00728744939271255,2
454,AT3G23230,AT5G12420,0.004995004995005,0.011094674556213,2
455,AT3G51910,AT1G23020,0.000999000999000999,0.00440960313571779,2
456,AT1G14580,AT5G64401,0.000999000999000999,0.00440960313571779,2
457,mean_AT5G03740-AT1G56170,AT1G33030,0.000999000999000999,0.00440960313571779,2
458,AT1G62300,AT1G30720,0.00799200799200799,0.0138808559861191,2
459,AT1G29860,AT1G30720,0.023976023976024,0.0273279352226721,2
460,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT1G30720,0.00699300699300699,0.0128887070376432,2
461,mean_AT5G03740-AT1G56170,AT1G30720,0.00999000999000999,0.0150175204405139,2
462,AT3G23230,AT1G30720,0.00999000999000999,0.0150175204405139,2
463,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT4G10120,0.000999000999000999,0.00440960313571779,2
464,mean_AT5G03740-AT1G56170,AT1G69930,0.003996003996004,0.0103329506314581,2
465,AT1G62300,AT1G69930,0.00599400599400599,0.0121457489878542,2
466,mean_AT5G03740-AT1G56170,AT5G37600,0.000999000999000999,0.00440960313571779,2
467,mean_AT1G78930-AT5G44260-AT4G25470-AT1G57560,AT3G51910,0.000999000999000999,0.00440960313571779,2
468,AT5G43290,AT5G61160,0.004995004995005,0.011094674556213,2
469,mean_AT5G03740-AT1G56170,AT5G61160,0.00599400599400599,0.0121457489878542,2
470,AT2G33710,AT1G02920,0.00799200799200799,0.0138808559861191,2
471,AT1G62300,AT1G02920,0.001998001998002,0.00728744939271255,2
472,AT1G62300,AT2G37980,0.002997002997003,0.00906953308700034,2
473,mean_AT5G03740-AT1G56170,AT2G37980,0.001998001998002,0.00728744939271255,2
474,AT2G33710,AT4G35110,0.013986013986014,0.0180826636050517,2
475,AT2G40740,AT4G35110,0.00599400599400599,0.0121457489878542,2
476,AT1G62300,AT4G35110,0.00599400599400599,0.0121457489878542,2
477,AT1G29860,AT4G35110,0.00699300699300699,0.0128887070376432,2
478,mean_AT5G03740-AT1G56170,AT1G66880,0.000999000999000999,0.00440960313571779,2
479,AT3G51910,AT3G53250,0.000999000999000999,0.00440960313571779,2
480,mean_AT5G03740-AT1G56170,AT3G46110,0.000999000999000999,0.00440960313571779,2
481,AT1G29860,AT4G37900,0.002997002997003,0.00906953308700034,2
482,mean_AT5G03740-AT1G56170,AT4G37900,0.002997002997003,0.00906953308700034,2
483,AT1G62300,AT4G37900,0.003996003996004,0.0103329506314581,2
484,AT1G29860,AT2G28630,0.00699300699300699,0.0128887070376432,2
485,AT3G23230,AT2G28630,0.015984015984016,0.0198156047887712,2
486,AT1G62300,AT2G28630,0.00899100899100899,0.0142907551164432,2
487,AT2G40740,AT2G28630,0.00899100899100899,0.0142907551164432,2
488,AT3G23230,AT4G39610,0.011988011988012,0.0163859808830223,2
489,AT2G33710,AT4G39610,0.003996003996004,0.0103329506314581,2
490,mean_AT4G01720-AT5G46350-AT3G17609,AT1G31690,0.000999000999000999,0.00440960313571779,2
491,mean_AT5G03740-AT1G56170,AT5G06570,0.000999000999000999,0.00440960313571779,2
492,AT1G62300,AT1G65690,0.003996003996004,0.0103329506314581,2
493,mean_AT5G03740-AT1G56170,AT1G65690,0.004995004995005,0.011094674556213,2
494,AT2G33710,AT1G65690,0.00699300699300699,0.0128887070376432,2
495,AT1G29860,AT1G65690,0.004995004995005,0.011094674556213,2
496,AT1G14580,AT2G38995,0.000999000999000999,0.00440960313571779,2
497,mean_AT5G03740-AT1G56170,AT5G19240,0.000999000999000999,0.00440960313571779,2
498,AT3G51910,AT1G13470,0.000999000999000999,0.00440960313571779,2
499,AT2G40740,AT1G05675,0.00899100899100899,0.0142907551164432,2
500,AT3G23230,AT1G05675,0.003996003996004,0.0103329506314581,2
501,mean_AT5G03740-AT1G56170,AT4G23150,0.000999000999000999,0.00440960313571779,2
502,AT1G29860,AT2G29720,0.00899100899100899,0.0142907551164432,2
503,mean_AT5G03740-AT1G56170,AT2G29720,0.002997002997003,0.00906953308700034,2
504,AT1G62300,AT2G29720,0.00699300699300699,0.0128887070376432,2
505,AT3G23230,AT3G26210,0.027972027972028,0.0314175289864107,2
506,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT3G26210,0.004995004995005,0.011094674556213,2
507,AT2G33710,AT3G26210,0.013986013986014,0.0180826636050517,2
508,AT1G62300,AT3G26210,0.00599400599400599,0.0121457489878542,2
509,AT1G62300,AT3G25250,0.000999000999000999,0.00440960313571779,2
510,mean_AT5G03740-AT1G56170,AT5G20230,0.000999000999000999,0.00440960313571779,2
511,AT3G23230,AT1G17147,0.00899100899100899,0.0142907551164432,2
512,AT2G40740,AT1G17147,0.004995004995005,0.011094674556213,2
513,mean_AT5G03740-AT1G56170,AT1G17147,0.011988011988012,0.0163859808830223,2
514,mean_AT2G26150-AT3G24500-AT4G11660-AT4G34530-AT3G46640-AT3G23150-AT1G73830-AT5G05410-AT1G22190-AT1G49130-AT1G72650,AT4G23210,0.000999000999000999,0.00440960313571779,2
515,AT1G14580,AT2G34060,0.000999000999000999,0.00440960313571779,2
516,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT5G03620,0.000999000999000999,0.00440960313571779,2
517,mean_AT4G01720-AT5G46350-AT3G17609,AT3G42725,0.002997002997003,0.00906953308700034,2
518,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT3G28930,0.000999000999000999,0.00440960313571779,2
519,AT1G14580,AT5G25090,0.000999000999000999,0.00440960313571779,2
520,mean_AT5G03740-AT1G56170,AT2G25735,0.012987012987013,0.0173410404624277,2
521,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT2G25735,0.00699300699300699,0.0128887070376432,2
522,AT1G29860,AT2G25735,0.00799200799200799,0.0138808559861191,2
523,AT5G43290,AT3G04300,0.031968031968032,0.0357320099255583,2
524,AT1G62300,AT3G04300,0.00899100899100899,0.0142907551164432,2
525,mean_AT5G03740-AT1G56170,AT3G04300,0.014985014985015,0.0189155107187894,2
526,mean_AT5G03740-AT1G56170,AT1G61560,0.00999000999000999,0.0150175204405139,2
527,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT1G61560,0.020979020979021,0.0246414602346806,2
528,AT1G29860,AT1G61560,0.017982017982018,0.0217099973197534,2
529,AT2G33710,AT1G61560,0.01998001998002,0.0235879963307561,2
530,AT1G62300,AT1G61560,0.021978021978022,0.0256410256410256,2
531,AT1G14580,AT1G57990,0.000999000999000999,0.00440960313571779,2
532,mean_AT5G03740-AT1G56170,AT4G25350,0.001998001998002,0.00728744939271255,2
533,AT2G40740,AT4G25350,0.002997002997003,0.00906953308700034,2
534,AT1G62310,AT5G25160,0.000999000999000999,0.00440960313571779,2
535,AT5G43290,AT5G16570,0.000999000999000999,0.00440960313571779,2
536,mean_AT5G03740-AT1G56170,AT5G26920,0.000999000999000999,0.00440960313571779,2
537,AT1G07050,AT3G09060,0.000999000999000999,0.00440960313571779,2
538,mean_AT1G78930-AT5G44260-AT4G25470-AT1G57560,AT4G01630,0.000999000999000999,0.00440960313571779,2
539,AT2G21710,AT1G17170,0.000999000999000999,0.00440960313571779,2
540,mean_AT5G07810-AT1G74890,AT1G09950,0.03996003996004,0.0440960313571779,2
541,AT2G28500,AT1G09950,0.000999000999000999,0.00440960313571779,2
542,mean_AT1G01060-AT3G09600-AT5G24110-AT3G12910-AT5G56960-AT1G20693-AT2G37430,AT2G11810,0.000999000999000999,0.00440960313571779,2
543,AT4G00940,ATMG01320,0.000999000999000999,0.00440960313571779,2
544,mean_AT1G01060-AT3G09600-AT5G24110-AT3G12910-AT5G56960-AT1G20693-AT2G37430,AT1G78530,0.003996003996004,0.0103329506314581,2
545,AT1G14580,AT1G78530,0.003996003996004,0.0103329506314581,2
546,AT5G59570,AT1G78530,0.00599400599400599,0.0121457489878542,2
547,AT5G59570,AT4G25000,0.000999000999000999,0.00440960313571779,2
548,AT3G07650,AT2G07655,0.000999000999000999,0.00440960313571779,2
549,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT3G54640,0.000999000999000999,0.00440960313571779,2
550,mean_AT5G03740-AT1G56170,AT3G54640,0.004995004995005,0.011094674556213,2
551,AT2G33710,AT1G19020,0.000999000999000999,0.00440960313571779,2
552,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT3G13403,0.000999000999000999,0.00440960313571779,2
553,AT4G32280,AT5G18050,0.000999000999000999,0.00440960313571779,2
554,AT5G43290,AT1G62510,0.000999000999000999,0.00440960313571779,2
555,mean_AT1G01060-AT3G09600-AT5G24110-AT3G12910-AT5G56960-AT1G20693-AT2G37430,AT4G35180,0.003996003996004,0.0103329506314581,2
556,AT1G62310,AT2G24850,0.002997002997003,0.00906953308700034,2
557,AT3G23230,AT2G25297,0.010989010989011,0.0155733836715432,2
558,AT1G29860,AT2G25297,0.00799200799200799,0.0138808559861191,2
559,AT2G33710,AT2G25297,0.025974025974026,0.0293159609120521,2
560,AT1G62300,AT2G25297,0.00999000999000999,0.0150175204405139,2
561,mean_AT5G03740-AT1G56170,AT2G25297,0.011988011988012,0.0163859808830223,2
562,mean_AT5G03740-AT1G56170,AT1G15520,0.000999000999000999,0.00440960313571779,2
563,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT4G02280,0.00599400599400599,0.0121457489878542,2
564,AT4G32280,AT4G02280,0.001998001998002,0.00728744939271255,2
565,mean_AT5G03740-AT1G56170,AT4G25070,0.003996003996004,0.0103329506314581,2
566,AT1G62300,AT4G25070,0.003996003996004,0.0103329506314581,2
567,mean_AT4G01720-AT5G46350-AT3G17609,AT5G36800,0.000999000999000999,0.00440960313571779,2
568,AT2G33710,AT1G24470,0.004995004995005,0.011094674556213,2
569,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT1G24470,0.004995004995005,0.011094674556213,2
570,AT2G40740,AT1G66465,0.00899100899100899,0.0142907551164432,2
571,mean_AT5G03740-AT1G56170,AT1G66465,0.002997002997003,0.00906953308700034,2
572,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT3G01960,0.000999000999000999,0.00440960313571779,2
573,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT1G52990,0.001998001998002,0.00728744939271255,2
574,AT5G43290,AT1G52990,0.00799200799200799,0.0138808559861191,2
575,mean_AT5G03740-AT1G56170,AT4G23220,0.010989010989011,0.0155733836715432,2
576,AT2G40740,AT4G23220,0.00899100899100899,0.0142907551164432,2
577,AT3G23230,AT4G23220,0.014985014985015,0.0189155107187894,2
578,AT1G29860,AT4G23220,0.00599400599400599,0.0121457489878542,2
579,AT5G59570,AT1G63710,0.00699300699300699,0.0128887070376432,2
580,AT1G14580,AT1G63710,0.000999000999000999,0.00440960313571779,2
581,AT4G32280,AT2G29460,0.000999000999000999,0.00440960313571779,2
582,mean_AT1G78930-AT5G44260-AT4G25470-AT1G57560,AT1G01390,0.000999000999000999,0.00440960313571779,2
583,AT4G21550,AT1G55940,0.001998001998002,0.00728744939271255,2
584,mean_AT4G00150-AT1G74930,AT4G10600,0.000999000999000999,0.00440960313571779,2
585,AT5G49330,AT4G32280,0.00799200799200799,0.0138808559861191,2
586,AT3G51910,AT4G32280,0.002997002997003,0.00906953308700034,2
587,AT1G52890,AT2G34080,0.000999000999000999,0.00440960313571779,2
588,mean_AT5G07810-AT1G74890,AT2G28400,0.000999000999000999,0.00440960313571779,2
589,AT2G28500,AT2G28400,0.001998001998002,0.00728744939271255,2
590,AT1G62300,AT4G08770,0.000999000999000999,0.00440960313571779,2
591,AT2G40740,AT5G57220,0.001998001998002,0.00728744939271255,2
592,AT1G29860,AT5G57220,0.00599400599400599,0.0121457489878542,2
593,AT1G44830,AT4G18205,0.001998001998002,0.00728744939271255,2
594,mean_AT4G01720-AT5G46350-AT3G17609,AT1G79770,0.001998001998002,0.00728744939271255,2
595,AT5G13790,ATMG00810,0.000999000999000999,0.00440960313571779,2
596,AT2G33710,AT4G15236,0.000999000999000999,0.00440960313571779,2
597,mean_AT1G01060-AT3G09600-AT5G24110-AT3G12910-AT5G56960-AT1G20693-AT2G37430,AT5G55620,0.000999000999000999,0.00440960313571779,2
598,AT4G21550,AT5G24330,0.000999000999000999,0.00440960313571779,2
599,AT1G62300,AT5G48657,0.004995004995005,0.011094674556213,2
600,mean_AT5G03740-AT1G56170,AT5G48657,0.001998001998002,0.00728744939271255,2
601,AT1G14580,AT3G04010,0.000999000999000999,0.00440960313571779,2
602,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT1G66500,0.000999000999000999,0.00440960313571779,2
603,AT5G43290,AT5G03390,0.000999000999000999,0.00440960313571779,2
604,mean_AT4G01720-AT5G46350-AT3G17609,AT2G07599,0.000999000999000999,0.00440960313571779,2
605,mean_AT1G78930-AT5G44260-AT4G25470-AT1G57560,AT5G54165,0.000999000999000999,0.00440960313571779,2
606,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT5G54190,0.000999000999000999,0.00440960313571779,2
607,AT4G25490,AT5G25260,0.000999000999000999,0.00440960313571779,2
608,mean_AT1G78930-AT5G44260-AT4G25470-AT1G57560,AT1G21550,0.000999000999000999,0.00440960313571779,2
609,AT2G33710,AT2G24600,0.000999000999000999,0.00440960313571779,2
610,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT3G19930,0.00799200799200799,0.0138808559861191,2
611,AT1G62300,AT3G19930,0.010989010989011,0.0155733836715432,2
612,AT3G23230,AT3G19930,0.012987012987013,0.0173410404624277,2
613,AT4G21550,AT2G37900,0.000999000999000999,0.00440960313571779,2
614,AT5G59570,AT3G59930,0.000999000999000999,0.00440960313571779,2
615,AT5G43290,AT2G16500,0.000999000999000999,0.00440960313571779,2
616,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT1G08070,0.000999000999000999,0.00440960313571779,2
617,AT2G32030,AT3G42800,0.000999000999000999,0.00440960313571779,2
618,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT4G29050,0.000999000999000999,0.00440960313571779,2
619,AT2G40740,AT3G54420,0.000999000999000999,0.00440960313571779,2
620,mean_AT5G03740-AT1G56170,AT5G67520,0.000999000999000999,0.00440960313571779,2
621,AT1G62300,AT1G69920,0.002997002997003,0.00906953308700034,2
622,AT1G29860,AT1G69920,0.003996003996004,0.0103329506314581,2
623,AT3G51910,AT1G06080,0.000999000999000999,0.00440960313571779,2
624,AT2G40740,AT5G50200,0.000999000999000999,0.00440960313571779,2
625,mean_AT4G01720-AT5G46350-AT3G17609,AT4G13210,0.000999000999000999,0.00440960313571779,2
626,mean_AT5G07810-AT1G74890,AT4G39795,0.000999000999000999,0.00440960313571779,2
627,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT4G18250,0.000999000999000999,0.00440960313571779,2
628,AT5G43290,AT4G11290,0.000999000999000999,0.00440960313571779,2
629,AT3G07650,AT4G32480,0.000999000999000999,0.00440960313571779,2
630,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT5G26670,0.000999000999000999,0.00440960313571779,2
631,AT5G44210,AT3G09940,0.003996003996004,0.0103329506314581,2
632,mean_AT5G03740-AT1G56170,AT4G02330,0.000999000999000999,0.00440960313571779,2
633,AT1G71030,AT1G09350,0.000999000999000999,0.00440960313571779,2
634,mean_AT1G01060-AT3G09600-AT5G24110-AT3G12910-AT5G56960-AT1G20693-AT2G37430,AT2G24535,0.000999000999000999,0.00440960313571779,2
